[0.08893393 0.00012669]
[8.96940521e-02 4.22288381e-05]
[0.08849053 0.00010557]
[8.74770381e-02 6.33432571e-05]
[8.36764426e-02 2.11144190e-05]
[0.08321193 0.00023226]
[0.08604126 0.0001478 ]
[0.08424653 0.00016892]
[0.08194506 0.0001478 ]
[0.08061485 0.0002956 ]
[7.79122062e-02 4.22288381e-05]
[7.80811216e-02 4.22288381e-05]
[0.07742657 0.00019003]
[7.43227550e-02 8.44576761e-05]
[7.31825764e-02 8.44576761e-05]
[0.06923418 0.00023226]
[0.06602479 0.0001478 ]
[6.91286079e-02 4.22288381e-05]
[6.79039716e-02 8.44576761e-05]
[0.06412449 0.00031672]
[0.06442009 0.00023226]
[0.06034501 0.00012669]
[0.05903592 0.00012669]
[0.06330103 0.00042229]
[0.058867 0.      ]
[0.05595321 0.        ]
[0.06089398 0.00042229]
[5.93948608e-02 2.11144190e-05]
[5.71145035e-02 6.33432571e-05]
[0.05713562 0.00038006]
[0.05044235 0.00027449]
[0.04875319 0.00023226]
[0.0540318  0.00010557]
[0.05287051 0.00038006]
[4.93232829e-02 8.44576761e-05]
[4.97878001e-02 4.22288381e-05]
[5.12658094e-02 8.44576761e-05]
[0.04915437 0.00012669]
[0.04324233 0.00012669]
[0.04463588 0.        ]
[0.04944997 0.00012669]
[0.04438251 0.00012669]
[0.03980068 0.0001478 ]
[4.07930576e-02 4.22288381e-05]
[0.03990625 0.00038006]
[0.04096197 0.00016892]
[0.04028631 0.00025337]
[0.03986402 0.00038006]
[4.59872047e-02 8.44576761e-05]
[0.04159541 0.0002956 ]
[0.03291738 0.00019003]
[0.04119423 0.00010557]
[0.04457254 0.00031672]
[0.03722472 0.0001478 ]
[0.03992737 0.0001478 ]
[0.04182766 0.00031672]
[3.84915859e-02 6.33432571e-05]
[0.04142649 0.00021114]
[0.04170098 0.00010557]
[3.82593273e-02 8.44576761e-05]
[0.03891387 0.00010557]
[0.03887165 0.0001478 ]
[0.03747809 0.00010557]
[0.03819598 0.00027449]
[0.03695023 0.00012669]
[0.03310741 0.00021114]
[3.46698761e-02 8.44576761e-05]
[0.03847047 0.00012669]
[0.03099597 0.00016892]
[2.45138405e-02 2.11144190e-05]
[0.03036253 0.        ]
[2.67941978e-02 6.33432571e-05]
[2.10510758e-02 6.33432571e-05]
[2.66886257e-02 8.44576761e-05]
[2.16000507e-02 2.11144190e-05]
[1.70393362e-02 2.11144190e-05]
[2.28880302e-02 4.22288381e-05]
[0.01505458 0.00023226]
[1.53079538e-02 6.33432571e-05]
[2.40704377e-02 4.22288381e-05]
[1.08739258e-02 2.11144190e-05]
[0.01070501 0.00023226]
[0.01767277 0.00010557]
[0.00012669 0.        ]
[0.00884694 0.00010557]
[0.02320475 0.00019003]
[0.01294314 0.00010557]
[1.73560524e-02 8.44576761e-05]
[0.02930681 0.00033783]
[0.0153713  0.00016892]
[5.17092122e-02 2.11144190e-05]
[0.04184878 0.00033783]
[0.05688224 0.00042229]
[6.51802116e-02 2.11144190e-05]
[7.48928443e-02 2.11144190e-05]
[0.12810118 0.0004434 ]
[0.0065877 0.0002956]
[1.31521716e-01 2.11144190e-05]
[0.13082494 0.0002956 ]
[0.01915078 0.00031672]
[0.1512637 0.       ]
[2.30928401e-01 1.90029771e-04]
[0.1477587  0.00054897]
[0.0322206  0.00016892]
[2.18048605e-01 6.33432571e-05]
[0.27005342 0.00050675]
[0.19615295 0.00046452]
[0.19526615 0.        ]
[1.99467917e-01 1.05572095e-04]
[0.0039484  0.00031672]
[1.94801630e-01 1.26686514e-04]
[4.13631469e-02 2.11144190e-05]
[0.25907392 0.0002956 ]
[3.29891683e-01 2.11144190e-04]
[2.21933658e-01 2.11144190e-05]
[0.18422331 0.00040117]
[0.26530268 0.00048563]
[4.23787504e-01 1.47800933e-04]
[6.01338654e-01 1.26686514e-04]
[6.68545850e-01 3.58945124e-04]
[6.01127510e-01 8.44576761e-05]
[5.65042968e-01 2.11144190e-05]
[6.99647389e-01 1.26686514e-04]
[8.88558096e-01 2.11144190e-05]
[9.01965752e-01 1.26686514e-04]
[8.14108655e-01 2.74487447e-04]
[8.32879373e-01 3.37830705e-04]
[8.47743924e-01 4.22288381e-05]
[7.89995988e-01 1.90029771e-04]
[8.46181457e-01 3.80059543e-04]
[9.62331876e-01 1.05572095e-04]
[9.75338359e-01 2.11144190e-05]
[9.53210447e-01 1.90029771e-04]
[8.91112941e-01 8.44576761e-05]
[7.63792994e-01 1.68915352e-04]
[7.47999409e-01 8.44576761e-05]
[8.71983277e-01 8.44576761e-05]
[9.56398725e-01 1.68915352e-04]
[9.62331876e-01 6.33432571e-05]
[9.64168831e-01 3.37830705e-04]
[9.70672072e-01 8.44576761e-05]
[9.65161209e-01 1.47800933e-04]
[9.65393467e-01 1.26686514e-04]
[9.74177066e-01 8.44576761e-05]
[9.69743038e-01 1.26686514e-04]
[0.96750491 0.        ]
[9.41914233e-01 4.22288381e-05]
[8.31612508e-01 1.68915352e-04]
[7.46246912e-01 2.32258609e-04]
[8.14911003e-01 1.05572095e-04]
[9.30026815e-01 2.11144190e-05]
[9.74092608e-01 2.11144190e-04]
[9.77133084e-01 4.22288381e-05]
[9.65118980e-01 6.33432571e-05]
[0.94879753 0.        ]
[9.50169971e-01 6.33432571e-05]
[0.96497118 0.        ]
[9.77977661e-01 8.44576761e-05]
[9.69869724e-01 8.44576761e-05]
[9.58615739e-01 2.11144190e-05]
[9.73712548e-01 4.22288381e-05]
[9.60494922e-01 1.26686514e-04]
[9.05681890e-01 1.68915352e-04]
[9.08131163e-01 4.22288381e-05]
[9.68074998e-01 2.11144190e-05]
[0.98338295 0.        ]
[9.58847997e-01 1.26686514e-04]
[9.60135977e-01 6.33432571e-05]
[0.97426152 0.        ]
[9.71960052e-01 2.11144190e-05]
[9.69721923e-01 1.05572095e-04]
[9.75169443e-01 6.33432571e-05]
[9.80152446e-01 2.11144190e-05]
[9.79561242e-01 1.05572095e-04]
[9.62057389e-01 4.22288381e-05]
[9.53548278e-01 6.33432571e-05]
[9.75845105e-01 1.05572095e-04]
[9.80490277e-01 1.05572095e-04]
[9.69341864e-01 1.05572095e-04]
[0.98279175 0.        ]
[9.68180571e-01 1.68915352e-04]
[9.27070797e-01 2.11144190e-05]
[0.94305441 0.        ]
[9.77618716e-01 6.33432571e-05]
[9.69257406e-01 1.05572095e-04]
[0.95813011 0.        ]
[9.61445071e-01 2.11144190e-05]
[9.65879099e-01 2.11144190e-05]
[9.69679694e-01 1.05572095e-04]
[9.64760035e-01 1.26686514e-04]
